timestamp,planner_id,planner_index,episode_id,episode_in_planner,slice_index,from_label,to_label,target_label,episode_time_s,distance_before,distance_after,goal_tolerance,goal_reached_after_slice,plan_success,exec_success,blocked_flag,planning_time_s,traj_full_duration_s,slice_duration_s,num_traj_points_full,num_traj_points_slice,blocked_slices_so_far_in_episode,total_planned_time_so_far_in_episode
1763955840.0897121,RRTConnectkConfigDefault,0,7,7,5,A,B,B,11.29808521270752,0.652828494552186,0.5118924054198023,0.03,0,1,1,0,0.1669464111328125,4.009714281,1.396148771,58,16,0,8.291288614
1763955842.3971288,RRTConnectkConfigDefault,0,7,7,6,A,B,B,13.495503425598145,0.5118924054198023,0.8659942851562807,0.03,0,1,1,0,0.18246936798095703,3.728708981,1.368470833,74,23,0,9.659759447
1763955844.5912735,RRTConnectkConfigDefault,0,7,7,7,A,B,B,15.802016019821167,0.8659942851562807,0.8463717083612454,0.03,0,1,1,0,0.12217450141906738,3.8438186180000002,1.3602364200000001,54,15,0,11.019995867
1763955846.7897499,RRTConnectkConfigDefault,0,7,7,8,A,B,B,18.009186029434204,0.8463717083612454,0.5644944311137685,0.03,0,1,1,0,0.14491796493530273,3.014811949,1.3914900430000001,47,21,0,12.41148591
1763955849.0881805,RRTConnectkConfigDefault,0,7,7,9,A,B,B,20.19505262374878,0.5644944311137685,0.39120144697818765,0.03,0,1,1,0,0.17423391342163086,3.573875454,1.37574598,46,15,0,13.78723189
1763955851.2853868,RRTConnectkConfigDefault,0,7,7,10,A,B,B,22.519688606262207,0.39120144697818765,0.027410193370400928,0.03,1,1,1,0,0.14138388633728027,1.70198187,1.397989822,16,15,0,15.185221711999999
1763955853.4889255,RRTConnectkConfigDefault,0,8,8,0,B,A,A,0.11923980712890625,1.4483157545448526,1.2944225745737308,0.03,0,1,1,0,0.11153578758239746,3.807620262,1.392116143,60,18,0,1.392116143
1763955855.8124623,RRTConnectkConfigDefault,0,8,8,1,B,A,A,2.3241941928863525,1.2944225745737308,1.0899977200217223,0.03,0,1,1,0,0.1945030689239502,3.853091483,1.386056208,65,19,0,2.7781723510000003
1763955858.001604,RRTConnectkConfigDefault,0,8,8,2,B,A,A,4.5989830493927,1.0899977200217223,0.6434135410497092,0.03,0,1,1,0,0.14725303649902344,3.133791817,1.379021087,60,25,0,4.157193438
1763955860.1892157,RRTConnectkConfigDefault,0,8,8,3,B,A,A,6.8031768798828125,0.6434135410497092,0.38520534041652016,0.03,0,1,1,0,0.14699912071228027,3.712485004,1.373935827,55,17,0,5.531129265000001
1763955862.8657176,RRTConnectkConfigDefault,0,8,8,4,B,A,A,9.015539646148682,0.38520534041652016,0.9030048273634728,0.03,0,1,1,0,0.12608838081359863,3.819475141,1.3870431509999999,67,20,0,6.918172416000001
1763955865.062206,RRTConnectkConfigDefault,0,8,8,5,B,A,A,11.68807601928711,0.9030048273634728,0.9663911446595708,0.03,0,1,1,0,0.12018203735351562,3.124002163,1.3778154329999999,48,20,0,8.295987849000001
1763955867.3695705,RRTConnectkConfigDefault,0,8,8,6,B,A,A,13.87606406211853,0.9663911446595708,1.0693695675903916,0.03,0,1,1,0,0.19630980491638184,4.227180313,1.371526823,81,21,0,9.667514672000001
1763955869.6848288,RRTConnectkConfigDefault,0,8,8,7,B,A,A,16.17812490463257,1.0693695675903916,1.2476457343650809,0.03,0,1,1,0,0.19392752647399902,3.749234017,1.370318465,71,22,0,11.037833137000002
1763955871.9650505,RRTConnectkConfigDefault,0,8,8,8,B,A,A,18.47547936439514,1.2476457343650809,1.2161019380671911,0.03,0,1,1,0,0.1775658130645752,3.6969907170000003,1.368099752,77,24,0,12.405932889000002
1763955874.1670759,RRTConnectkConfigDefault,0,8,8,9,B,A,A,20.779616355895996,1.2161019380671911,0.7813988247330913,0.03,0,1,1,0,0.16141271591186523,3.007486759,1.368074573,54,24,0,13.774007462000002
1763955876.4629464,RRTConnectkConfigDefault,0,8,8,10,B,A,A,22.99748945236206,0.7813988247330913,0.195542112129703,0.03,0,1,1,0,0.10292387008666992,2.169020283,1.391508531,31,23,0,15.165515993000001
1763955878.3887906,RRTConnectkConfigDefault,0,8,8,11,B,A,A,25.278079748153687,0.195542112129703,6.254113583068816e-05,0.03,1,1,1,0,0.1359858512878418,1.091667624,1.091667624,9,9,0,16.257183617000003
1763955880.5757525,RRTConnectkConfigDefault,0,9,9,0,A,B,B,0.08336448669433594,1.4499396850379807,1.509072338085965,0.03,0,1,1,0,0.15294981002807617,4.340887259,1.349059399,63,14,0,1.349059399
1763955882.7913005,RRTConnectkConfigDefault,0,9,9,1,A,B,B,2.2833895683288574,1.509072338085965,1.4615863640082492,0.03,0,1,1,0,0.17548131942749023,4.83825502,1.398109615,83,17,0,2.747169014
1763955885.0276399,RRTConnectkConfigDefault,0,9,9,2,A,B,B,4.486160755157471,1.4615863640082492,1.1609172987945244,0.03,0,1,1,0,0.17682433128356934,6.199778819,1.354973517,87,16,0,4.102142531
1763955887.2238996,RRTConnectkConfigDefault,0,9,9,3,A,B,B,6.726118803024292,1.1609172987945244,1.1960751542272827,0.03,0,1,1,0,0.16382598876953125,3.911514944,1.363838856,67,19,0,5.465981387
1763955889.5235174,RRTConnectkConfigDefault,0,9,9,4,A,B,B,8.92675495147705,1.1960751542272827,1.051944896976681,0.03,0,1,1,0,0.23659801483154297,3.220006035,1.388677438,47,19,0,6.8546588250000005
1763955891.734546,RRTConnectkConfigDefault,0,9,9,5,A,B,B,11.249407768249512,1.051944896976681,1.0772714826411707,0.03,0,1,1,0,0.11174917221069336,4.4129297,1.3524618529999999,55,12,0,8.207120678
1763955893.9270334,RRTConnectkConfigDefault,0,9,9,6,A,B,B,13.425294637680054,1.0772714826411707,0.9372400625955871,0.03,0,1,1,0,0.14724493026733398,3.813927539,1.379277755,58,17,0,9.586398433000001
1763955896.1215494,RRTConnectkConfigDefault,0,9,9,7,A,B,B,15.626252889633179,0.9372400625955871,0.7467390896301679,0.03,0,1,1,0,0.13224506378173828,4.15760141,1.3575861900000001,52,15,0,10.943984623000002
1763955898.4167747,RRTConnectkConfigDefault,0,9,9,8,A,B,B,17.830308437347412,0.7467390896301679,0.8838180676509882,0.03,0,1,1,0,0.17551302909851074,3.99580343,1.378152983,68,19,0,12.322137606000002
1763955900.6175861,RRTConnectkConfigDefault,0,9,9,9,A,B,B,20.129679679870605,0.8838180676509882,0.4141081810991576,0.03,0,1,1,0,0.17661046981811523,2.408893491,1.388341193,34,22,0,13.710478799000002
1763955902.5305543,RRTConnectkConfigDefault,0,9,9,10,A,B,B,22.32558250427246,0.4141081810991576,0.033621254437932305,0.03,0,1,1,0,0.16240286827087402,1.4021032199999999,1.1277960949999999,14,13,0,14.838274894000001
1763955903.6164408,RRTConnectkConfigDefault,0,9,9,11,A,B,B,24.22939372062683,0.033621254437932305,5.923566947702954e-05,0.03,1,1,1,0,0.11794400215148926,0.27522078,0.27522078,2,2,0,15.113495674000001
1763955905.8208637,RRTstarkConfigDefault,1,10,0,0,B,A,A,0.13341736793518066,1.4500104737795942,1.2971030154019343,0.03,0,1,1,0,0.13025307655334473,4.875114817,1.356879731,63,15,0,1.356879731
1763955908.1218963,RRTstarkConfigDefault,1,10,0,1,B,A,A,2.375960350036621,1.2971030154019343,1.2901448583547739,0.03,0,1,1,0,0.10533404350280762,3.858441225,1.398796792,73,22,0,2.755676523
1763955910.3163843,RRTstarkConfigDefault,1,10,0,2,B,A,A,4.633128881454468,1.2901448583547739,1.2200538459389805,0.03,0,1,1,0,0.15233182907104492,3.466289914,1.370520792,70,24,0,4.126197315
1763955912.6167288,RRTstarkConfigDefault,1,10,0,3,B,A,A,6.800680160522461,1.2200538459389805,1.1807746130135182,0.03,0,1,1,0,0.16469883918762207,3.181729403,1.388648116,58,24,0,5.5148454309999995
1763955914.9218607,RRTstarkConfigDefault,1,10,0,4,B,A,A,9.093783855438232,1.1807746130135182,0.8942013315147718,0.03,0,1,1,0,0.11844897270202637,3.786057713,1.378489187,74,22,0,6.893334617999999
1763955917.4173565,RRTstarkConfigDefault,1,10,0,5,B,A,A,11.399621486663818,0.8942013315147718,1.152307691568929,0.03,0,1,1,0,0.3591129779815674,3.695369683,1.379004525,77,24,0,8.272339143
1763955919.6189597,RRTstarkConfigDefault,1,10,0,6,B,A,A,13.917589664459229,1.152307691568929,1.0327549674268983,0.03,0,1,1,0,0.07667684555053711,3.25614547,1.370929125,54,21,0,9.643268268
1763955921.8616405,RRTstarkConfigDefault,1,10,0,7,B,A,A,16.101377964019775,1.0327549674268983,0.9089502593598197,0.03,0,1,1,0,0.1479485034942627,4.623685655,1.385017849,66,14,0,11.028286117
1763955924.146418,RRTstarkConfigDefault,1,10,0,8,B,A,A,18.29378581047058,0.9089502593598197,1.137182371855348,0.03,0,1,1,0,0.2480778694152832,3.688303399,1.385890035,70,22,0,12.414176152
1763955926.420788,RRTstarkConfigDefault,1,10,0,9,B,A,A,20.59349775314331,1.137182371855348,1.1049911934452301,0.03,0,1,1,0,0.2073514461517334,4.078531515,1.389346532,85,23,0,13.803522683999999
1763955928.6388943,RRTstarkConfigDefault,1,10,0,10,B,A,A,22.91178846359253,1.1049911934452301,0.8611713257626762,0.03,0,1,1,0,0.1591334342956543,4.482611852,1.376320161,65,16,0,15.179842845
1763955930.924366,RRTstarkConfigDefault,1,10,0,11,B,A,A,25.100775241851807,0.8611713257626762,1.137296502667199,0.03,0,1,1,0,0.19554662704467773,3.7265988979999998,1.391723596,78,24,0,16.571566440999998
1763955933.2176857,RRTstarkConfigDefault,1,10,0,12,B,A,A,27.398597478866577,1.137296502667199,1.2287873291741003,0.03,0,1,1,0,0.15913176536560059,5.851692226,1.369440579,76,16,0,17.941007019999997
1763955935.4373896,RRTstarkConfigDefault,1,10,0,13,B,A,A,29.697731733322144,1.2287873291741003,0.8879022790655635,0.03,0,1,1,0,0.11457562446594238,3.117904201,1.385497672,50,21,0,19.326504691999997
1763955937.6171927,RRTstarkConfigDefault,1,10,0,14,B,A,A,31.893769025802612,0.8879022790655635,0.3043426185259075,0.03,0,1,1,0,0.15089130401611328,2.240391213,1.383668953,31,22,0,20.710173644999998
1763955939.5324607,RRTstarkConfigDefault,1,10,0,15,B,A,A,34.099467515945435,0.3043426185259075,6.691073932607286e-05,0.03,1,1,1,0,0.17574334144592285,1.19159155,1.19159155,10,10,0,21.901765194999996
1763955941.8175218,RRTstarkConfigDefault,1,11,1,0,A,B,B,0.08840060234069824,1.4500629747596367,1.4026091073251272,0.03,0,1,1,0,0.18884682655334473,4.340444953,1.362364978,65,15,0,1.362364978
1763955944.025032,RRTstarkConfigDefault,1,11,1,1,A,B,B,2.3729135990142822,1.4026091073251272,0.9546469232234196,0.03,0,1,1,0,0.12264370918273926,3.443977557,1.367895115,52,18,0,2.730260093
1763955946.3286912,RRTstarkConfigDefault,1,11,1,2,A,B,B,4.57199239730835,0.9546469232234196,0.6092750061591783,0.03,0,1,1,0,0.1810469627380371,3.91641239,1.345215031,48,13,0,4.0754751240000004
1763955948.6162841,RRTstarkConfigDefault,1,11,1,3,A,B,B,6.867396354675293,0.6092750061591783,0.1881491834646123,0.03,0,1,1,0,0.1222219467163086,2.141563692,1.32298016,21,15,0,5.398455284000001
1763955950.5170536,RRTstarkConfigDefault,1,11,1,4,A,B,B,9.166518449783325,0.1881491834646123,9.723437886580659e-05,0.03,1,1,1,0,0.15395307540893555,1.135736154,1.135736154,7,7,0,6.534191438000001
1763955952.7157884,RRTstarkConfigDefault,1,12,2,0,B,A,A,0.10006594657897949,1.4499255086954759,1.3444558752345779,0.03,0,1,1,0,0.1460578441619873,4.927283375,1.3947680359999999,72,15,0,1.3947680359999999
1763955954.9467838,RRTstarkConfigDefault,1,12,2,1,B,A,A,2.3051376342773438,1.3444558752345779,1.219360692246636,0.03,0,1,1,0,0.11609101295471191,7.524415175,1.3433283409999999,92,20,0,2.7380963769999997
1763955957.3179748,RRTstarkConfigDefault,1,12,2,2,B,A,A,4.5091047286987305,1.219360692246636,1.2233548769520128,0.03,0,1,1,0,0.2186572551727295,5.8497393970000005,1.357629002,74,15,0,4.095725378999999
1763955962.554268,RRTstarkConfigDefault,1,12,2,3,B,A,A,6.899249076843262,1.2233548769520128,1.2233548769520128,0.03,0,0,0,1,5.130026578903198,0.0,0.0,0,0,1,4.095725378999999
1763955964.705145,RRTstarkConfigDefault,1,12,2,4,B,A,A,12.107675552368164,1.2233548769520128,0.772768111849487,0.03,0,1,1,0,0.10889983177185059,3.281860242,1.387889757,62,24,1,5.483615135999999
1763955967.0072203,RRTstarkConfigDefault,1,12,2,5,B,A,A,14.304009914398193,0.772768111849487,1.2231561140450307,0.03,0,1,1,0,0.18233990669250488,4.113796207,1.392152622,85,23,1,6.875767757999999
